pr_gene_id,A375,A549,BT20,HCT116,HS578T,HT29,LOVO,MCF7,MDAMB231,PC3,RKO,SKBR3,SKMEL28,SW620,SW948,VCAP
23597,-0.008450002,1.5705,-1.0948399,-0.55035,-3.07285,0.4143,-0.4614,-2.0064378,-0.09989999,-0.23202503,0.9266,-0.93575,-0.2764,-5.099343,0.17383209,0.8699
8869,-0.72365,0.0029,-0.74568594,0.12124999,-0.328,-0.3115,1.4546,-0.20966575,0.12955001,-0.14786044,-0.2256,0.76485,1.0386,0.94589555,0.15141398,0.9896
8727,0.71665,0.5958,-0.5365665,-1.07985,-0.90594995,-0.213,0.1822,-0.3954835,0.44265002,0.7771013,6.9497,0.026450008,-1.6271,-1.4588838,-0.4749108,-0.9149
63874,0.051049992,-0.0915,-0.21775815,-0.4316,-1.27655,-0.0374,0.2434,-0.37245762,0.88475,0.63116956,0.2938,-0.1467,0.4368,1.26424,2.1417036,-0.399
8821,0.24075,0.5201,-0.81467915,0.71705,1.6931,-0.7936,0.803,0.1573048,0.1962,-0.58704895,-1.3743,-0.98249996,-1.0624,1.4053942,2.9928668,0.5188
57178,0.06920001,-0.4897,1.3538549,0.26555002,-0.66195,0.5258,-0.0887,0.6632163,0.32655,0.564659,-1.3762,0.34640002,1.1902,-0.07714225,-0.9093776,0.6739
5468,-0.1661,-0.9904,0.041245103,-0.37129998,-1.47745,0.0024,-0.7878,-0.2809732,1.11955,0.5944085,-0.3019,-1.35265,0.2953,-0.22395217,-0.47770435,0.875
10557,0.5172,0.3133,0.27386773,0.24594998,0.23935002,-0.0676,-1.13,-0.027835846,-0.7604,0.2986037,0.625,-0.57264996,1.5308,0.46672297,-0.25536144,0.3568
831,-0.2383,-1.4176,0.3192594,0.052300006,-0.32784998,0.4181,-0.2097,0.14329252,1.52965,-0.46143883,-2.0161,-0.2706,-0.8524,-1.6637349,-0.34779078,-0.4407
9531,0.07295,-0.0798,0.12931825,0.104,-0.42985,-0.5014,-1.1495,0.2978075,-0.245,-0.046578236,0.914,0.21939999,0.7368,-0.24214593,0.39126772,-0.8195
2767,-0.4455,-0.5565,0.6819227,1.09205,-0.14475,-0.2641,-1.1002,-0.15776026,0.4385,-0.46833062,0.3461,0.49879998,2.0171,1.1160543,1.2672342,-0.0079
1861,0.56275,1.2366,1.0504147,0.92425,0.1645,0.1764,1.7681,0.7777042,-0.15464999,0.4078412,2.2653,-0.6926,0.5775,-0.16740811,-0.3732234,0.3374
10165,0.74325,-2.7759,0.6440104,0.9517,0.1919,0.206,0.5342,0.38991445,-0.169,0.20070818,0.9981,0.4548,-0.472,-0.25710452,1.7082556,-0.8166
7106,-1.9409001,0.3609,0.3425973,-0.031050026,-0.9128,-0.6748,-0.275,-0.15705994,0.2593,0.519709,0.6416,0.56855,1.5527,-1.7445147,-0.60161316,-0.2256
2908,4.86145,-0.9543,4.5247455,0.18174997,0.9955,-1.522,0,0.46829402,0.057550006,0.28002518,0.5009,-1.4702001,0.1246,1.3134978,-0.5800855,1.4332
57761,-1.6196,-0.6769,0.6283803,0.22355,0.00305,0.1104,-1.6768,0.033817887,0.34775,-0.24317214,-0.9651,0.0855,-1.1531,-2.0047479,-0.3079437,0
23338,0.4132,-0.9936,0.6283343,0.19405001,0.1936,-0.239,0.0505,-0.112665504,1.20695,0.19442253,1.3053,-0.77955,0.5778,-0.62039286,1.1756549,-0.2876
7852,0.3,0.0274,0.31234464,0.36195,1.97355,-0.346,0.2716,-0.32898974,0.4321,-0.4339856,-0.6854,1.01395,-0.3111,5.0784516,2.0905735,1.236
55033,-0.19185,-0.2632,-0.83442867,-0.3646,-1.0722,-0.0509,-0.4829,-0.05161217,-0.68020004,-0.062679306,1.091,-0.73765004,-0.0491,-0.032339513,0.053506732,0.8732
57019,-0.014599994,1.0415,-0.7392102,0.7518,0.17889997,0.423,-1.7549,-3.1180735,1.74065,0.22117525,0.4523,0.2921,-0.6328,-0.4214832,-0.20883685,-0.1804
91949,0.594,1.1645,0.15475404,0.08745,1.2531,0.1455,-0.5548,-0.3322004,-0.28695002,0.029982895,-1.5101,0.62135,0.6569,-0.087436825,-1.0174737,-0.2143
84617,0.83895004,-1.0783,-1.0043641,-0.17860001,-1.19985,-0.1768,0.9072,-0.20076585,0.57835,-0.24573252,-1.392,0.00745,-0.1035,-0.81977016,-0.6117157,-4.8636
25,-0.2776,-0.0508,0.06462678,0.5497,-0.59035003,0.5177,-0.452,0.0676624,-0.1332,4.656549,0.5752,0.109699994,0.398,-0.31983134,0.3198983,0.4225
899,-0.69995,-0.6374,0.03921476,-0.32115,0.85475004,0.6474,0.0708,0.62661093,2.4598,-0.48264208,1.0975,-0.4454,0.9987,-0.97138536,0.14065647,-0.3522
79850,0.011800002,-3.2265,0.6727001,0.0783,-0.9827,-0.213,0.7316,0.1865257,0.29275,-0.08614062,0.8835,0.33029997,0.3584,-1.7999777,0.37861052,0.3671
51466,-0.3219,-0.6378,0.20358495,-0.48680001,1.01005,-0.493,-1.6797,-0.52003026,-0.1583,-0.16169897,-1.8403,0.51470006,0.9232,-0.05479461,0.07815193,1.3925
2852,-0.53945,-0.4641,-0.13497567,-0.32635,0.1254,-0.3194,0.3671,-0.1711905,0.21599999,-0.5263767,-0.3767,0.22555,-0.7053,-0.37684357,-0.44820896,-0.5523
55837,-0.2699,0.3362,-1.0591005,-0.97255,0.62815,-0.5802,-0.6531,-0.6227481,-0.46310002,-0.46249387,0.2379,-0.86840004,0.061,0.5400523,-0.29933265,2.0704
2131,0.4913,-2.3932,0.44883922,0.6232,0.0054,0.8126,0.7847,0.35443306,0.31255,0.58469486,-0.1228,-0.13549998,-1.193,0.48574406,0.05398245,0.002
5427,0.48029998,0.5955,-0.5918294,0.8016,0.32975,0.2106,0.0825,-0.8856834,3.2103999,-2.1148744,1.7622,0.02025,0.1427,-0.42739937,1.0031521,0.5875
25966,-2.1947498,-2.7862,-0.2750096,5.10265,2.7708,-0.525,0.1021,-1.2630272,0.44905,-0.7550117,0.4713,0.006450027,1.992,1.0435482,0.8512348,-0.2086
55608,0.42075002,-0.5886,-3.3039963,-0.001350001,-0.15144998,0.4869,-0.3201,0.08633305,-0.542,-0.38774925,0.2544,-1.19905,-0.8689,-0.3732428,0.60005856,-0.28
1662,-0.014249995,0.4331,-0.2253711,0.1988,1.3197,0.3029,0.232,-0.11218172,0.94245,-3.9365885,-0.2427,0.23515001,1.0368,-1.1073041,1.3522067,-0.4135
9702,0.58155,-0.7343,-0.5804377,0.27839997,0.34755,0.3257,-0.9212,0.7809323,-0.17870001,0.28133553,-1.4047,-0.2672,-1.0952,-0.439359,-0.44921312,0.2792
11031,0.4425,0.3391,-0.27860296,1.205,1.49745,0,0.0313,0.82331157,-0.14394999,3.9203413,-1.4752,-0.21675,0.0755,2.3028157,-0.61210597,-0.2982
10057,0.4378,-0.5357,-0.2004524,0.8237,0.19615,-0.6745,-0.485,-0.32515645,0.90604997,-0.55167294,0.1987,0.19600001,1.8687,1.3199866,0.00914523,0.2986
5985,0.5288,0.8433,-0.020853221,0.07435,0.79075,0.5922,-0.3714,0.1929683,-0.2687,0.13751471,0.0412,0.7887,0.1133,-0.36348405,0.6272698,0.9152
3280,0.20175001,0.8538,1.4908063,-0.118499994,-1.05775,3.4529,0.0651,-0.025491856,0.47515,1.3110061,-1.455,1.0376999,-0.4272,-0.082778335,-0.5670227,0.173
55958,-0.25395003,-1.6394,-0.09385526,0.5097,2.7522998,-0.1113,0.107,2.6369607,0.4336,0.14783002,-0.8179,-0.2649,-0.0687,0.9301261,0.6907841,0.5804
51465,0.3182,-0.8516,0.37731117,-0.58,-0.56270003,-0.5909,1.8676,0.3676278,0.05780001,-0.17587969,-1.3605,2.41115,0.4812,-0.10313594,0.18381998,-0.171
2542,-1.24795,-0.4058,-0.17947161,0.27605,-0.1688,0.5094,0.0794,-1.7410066,-0.29015,-0.20089838,1.1039,-0.53705,1.234,0.52361727,0.007575721,-0.3326
10641,-0.32709998,-0.1825,0.030066907,0.48065,1.67395,-0.0465,-0.5821,0.4653994,-0.72125,-0.2126651,-0.3682,-0.40995002,-0.7515,1.2438586,-0.74049497,1.3554
11137,0.3491,-0.0333,-0.4001218,-4.7377,-1.03545,0.0668,-0.231,-0.12548193,-0.53055,0.28820828,-2.1419,-0.90699995,1.2419,-0.8210269,-0.23660013,0.4152
9842,0.36815,-0.3435,0.46673578,-1.9915999,0.3572,0.7035,1.1818,0.2918605,-0.13215,0.7125689,-1.4754,0.15810001,-0.6732,-0.3125209,-1.8665477,0
10493,-0.2875,0.1458,0.36453116,-0.14915,-0.58,-0.1483,-0.9431,0.42274714,-0.6581,-0.2734228,1.2486,-1.1222999,1.1939,-0.27875105,0.032897413,-0.2927
10112,0.67505,0.0243,-0.0643692,-1.3225,-2.2559,0.0493,0.6308,0.4311816,0.08274999,0.5085608,3.5482,0.19294998,1.1915,0.2618979,0.15469106,-0.2572
1001,0.28030002,1.0117,-0.4127277,0.4019,3.28005,0.2691,1.3888,-0.50351214,-0.53025,0.003633725,-1.525,0.3129,0.7908,2.4018145,-0.20636578,-0.2451
23635,-0.7269,0.334,0.806975,0.448,0.087749995,0.6019,-0.0489,-0.15304536,-0.0995,0.42327848,-1.0791,0.1545,-0.9824,0.6119706,1.0497369,0.9289
29916,-0.70205003,-1.0073,-0.6338668,-0.6235,-0.75075006,-0.4661,1.2795,0.80382323,0.238,-0.19922194,0.6922,-1.47805,0.5967,-0.49268278,-0.3873378,0.4063
2810,-0.9468,0.0618,0.3196981,-0.31714997,1.5211501,-0.2473,-0.1466,0.10214232,0.4847,-0.13746792,-0.4314,-0.1074,0.1014,0.09400648,-0.98295677,0.3984
5993,0.13194999,-0.6576,0.004165798,-0.696,0.5066,-0.1641,-0.4893,0.6360072,0.04725,-0.41081232,-0.0215,-0.20574999,-1.0811,1.0475844,0.014523238,-0.1806
11142,0.1004,1.0968,-0.8853538,-0.5486,-1.624,-0.9705,0.1837,-0.72640324,-0.69545,-0.5701037,-0.6151,-1.02625,0.4531,1.9490776,-0.18330547,0.7692
79187,0.097250015,-0.3373,1.0288734,0.96314996,0.5812,0.7918,-1.1721,-0.11687504,-0.005999997,-0.27531528,-1.5361,0.47010002,0.0045,-0.66548634,1.1613905,0.0472
51382,-4.8755,-0.3712,-0.6615209,-0.7128,-4.41575,-0.4554,-0.117,-0.40247658,-0.9906,0.9977979,-6.3986,-0.55824995,0.1769,1.1989605,0.6250538,0.2899
8318,-0.51635003,-0.1733,-0.60750806,-0.3965,-1.119,0.5897,-0.3509,-0.19246088,-0.088,-0.51119477,-0.8586,-1.50495,0.6078,0.69271845,-1.0260704,1.1486
9695,-0.06625,-1.6107,0.44559795,-0.15885001,0.58484995,-1.0201,0.1952,-0.8080205,-0.14615001,0.38914606,-0.0321,-0.36334997,3.0757,0.0510246,0.16024154,0.6453
9712,-0.2734,4.9694,-0.42449483,-0.3032,-0.18375,-0.4407,-0.3877,2.4981422,-0.011649966,3.8278384,2.3456,-0.98075,-0.6341,0.84573066,1.0515862,0.3005
64943,0.51455,0.097,-0.033661336,0.36205,1.47365,-0.0422,-0.3311,0.10433376,0.7958,-0.18613651,1.1568,0.3402,0.5658,1.2901374,1.2261916,-2.3571
9738,-0.17715001,-0.6375,-0.5601131,-0.15075,-0.33775,1.0502,0.3412,-0.41997087,-0.59650004,-0.49035856,0.9987,0.62195,0.0632,1.5244292,3.2849572,5.6225
6793,-1.00215,0.9997,0.99196166,-0.6511,-0.0318,-1.0269,0.0244,0.830271,0.96185,0.026595576,1.3899,-0.15924999,-0.2374,-0.1573409,2.5541506,0.8142
7358,-0.2471,-1.0246,-0.07547316,0.2522,0.1233,-0.4929,0.0781,-5.087,-0.32155,0.88673997,-0.0408,0.16655,0.1774,-1.9701583,-0.41350156,-1.4322
58472,-0.71865,1.1574,0.34671748,-0.06575,0.1585,-0.3353,-1.4095,-0.08022363,-1.63445,0.49672687,0.3101,-0.726,-0.3503,-0.6152419,0.57679284,0.4126
50865,0.0194,0.7806,-0.18460247,0.23175004,3.703,-0.9008,2.9906,0.2500943,0.66175,0.88895464,2.4493,0.68225,-0.4,-0.22225454,1.2298869,0.1077
23200,0.74685,-0.1522,0.3413242,0.233,0.9403,-0.3408,0.9232,0.21477537,-0.288,-0.07338178,-0.9816,0.6118,-0.5221,-0.36475167,-0.19361842,0.6175
51293,-0.288,-0.8737,-0.6871996,-0.009899974,-0.27550006,-5.9075,-0.9754,-0.42842007,-0.4166,-5.2594934,0.6361,-0.4151,0.9708,-0.9853429,0.43190676,0.163
10962,-0.6544,-0.5581,-0.019544423,-1.1802499,1.21505,-0.6321,0.6745,0.859066,0.79104996,0.77263755,1.4222,1.25895,0.0194,-0.45782718,-0.50623554,-0.2556
10153,-4.4449,-0.9324,0.15729667,0.67075,0.877,-0.9085,-0.1584,-0.370197,0.3746,-0.30983984,2.068,0.65664995,0.7131,0.16007784,0.4343076,0.3532
874,-0.96335,0.4763,-0.11050322,-1.2521,-1.92735,-0.8429,0.724,0.5671304,-0.059949994,-0.9385297,-1.4481,-0.5948,1.3097,0.83878917,-0.18874273,0.6958
51805,-0.67975,0.9438,-0.23273343,-0.94229996,-0.7251,-0.3933,-0.365,0.030591466,0.4487,0.10435195,1.6463,-0.94624996,-0.7938,-1.0721883,-0.5068673,0.2442
10250,1.4299,-0.5623,-0.093189225,-0.05335,1.03665,0.2304,-0.3009,-0.18891835,-0.27585,-0.15420559,-0.5912,0.8701,0.9938,0.21351531,0.18751715,0.1557
8772,-0.58655,0.3155,0.8868555,-0.657,-0.94215,-0.7792,-0.4917,-0.30954495,0.1852,0.6736428,2.4572,0.0993,1.5145,-1.0080966,0.101472646,-0.2278
3556,-0.15955001,1.2519,0.45228094,-0.019650005,-0.6474,0.7429,0.7244,-0.08030687,0.22715001,1.003795,0,-1.169,-0.1343,-0.039554894,0.2439811,-0.7374
80135,-0.45964998,0.3641,-0.30759427,0.22515,-1.6144,0.2157,-0.9063,0.46234804,-0.61095,0.39719072,-1.2618,-0.08500001,-1.2935,-1.2356865,0.22423677,-0.2247
1155,-1.4463999,0.4003,0.39113122,0.2757,-1.3206,0.0405,0.8772,0.21623185,-0.19575,0.30712542,1.912,0.15670002,0.8792,-1.0386724,0.53857243,-0.4794
3927,0.32115,0.2789,0.32430747,-0.78970003,0.75645,0.0216,-0.1135,0.31788293,-0.10465,0.7159001,0.5347,-0.7134,1.5912,-0.047988787,-0.26255003,-0.1907
55486,-0.9398501,-0.0683,-0.918984,0.34249997,-0.20815,0.7813,-0.4633,-1.0607929,-0.13090003,0.17911258,1.21,-0.72775,-1.0972,0.087696046,-0.5761009,0.3191
8649,-0.5428,0.12,-1.3396145,-1.22375,0.04909998,0.7545,-0.7353,-0.18059891,0.121999994,0.4612798,-1.4361,-0.73475,-1.1401,-0.85550916,0.030522112,0.2654
3032,0.48135,-0.9067,-1.6879742,-1.2190499,-1.49075,-0.1127,-0.3911,0.5066441,-0.96064997,-0.7201076,0.6861,-0.11404997,0.9598,-1.1997926,-0.66704005,0.9331
81876,-0.5737,1.0522,0.3123941,-0.27235,0.67155004,-0.2045,0.1192,0.27087796,-0.01785,-0.16662887,1.2839,0.48035,0.6209,0.17807363,0.1002575,-0.557
58477,-1.0534999,0.1262,-0.031821012,-0.2848,0.37200004,0.7204,-1.5149,-0.017837673,-0.17954999,0.13903843,2.0489,-0.41430002,0.5102,-0.50433266,0.18537657,-0.6316
79894,-0.056499988,-0.8828,-0.824673,-0.04435,-0.92945,-1.2349,-0.9521,-0.8471879,0.28045002,-0.8309386,1.9074,-0.59965,0.571,0.5060245,0.7421942,-0.8351
23062,0.21285,0.6663,0.1988217,0.84749997,0.9174,-0.9911,-0.3187,0.7644107,0.28355,0.5073016,0.5722,0.42604998,0.0536,1.0450983,-0.008171424,-0.559
7126,0.5747,0.139,-0.70437163,-0.7246,-0.5026,-0.5587,-0.5556,0.61268026,0.43475002,0.2361405,-0.5035,-0.28825,0.3182,0.03259325,-0.7281263,0.2636
51727,1.51355,0.7181,0.2339923,0.34789997,0.19604999,0.3352,-0.0744,0.16287677,-0.31379998,-0.04910001,1.7815,0.4299,-1.2326,-0.80206215,1.1229947,-0.3485
10289,-0.023900002,1.1351,-0.20575558,-0.9109,-0.4981,0.2534,-1.1578,-0.5258957,-0.5909,-0.54023576,-0.4467,-0.19385,-0.8229,0.51720905,0.8893064,-0.688
7541,0.07745001,-0.5497,0.3689749,1.12675,-0.8749,-0.3084,0.3029,0.7588198,-0.16305001,0.5186699,1.4472,-0.21669999,1.1809,-0.12161642,0.28963065,0.9361
5711,0.3865,1.393,-1.9028151,0.98095,1.21335,-0.0082,-0.5605,0.545186,0.14850001,1.4247352,-0.1548,-0.72265,-1.1388,-1.0476159,-0.33791444,-0.4408
115,-0.32050002,-0.5178,0.90243125,0.78305,0.65705,-0.0666,0.0582,-0.4246479,0.25855,-0.7818885,-0.0774,0.26885,0.3906,0.6711488,-0.70229614,1.5015
7270,-1.5518,0.4641,-0.6383165,0.4123,-0.112449974,-0.1766,-0.3629,0.14451194,-1.1850001,-0.21417646,0.8423,-0.22620001,1.4857,0.1670168,-0.015773684,-0.0023
9632,-0.77625,0.5656,-0.46358272,-0.29605,-0.8697,-1.2876,0.3625,-1.0753679,0.8571,0.23726833,0.7614,-0.26815,2.5526,1.2871404,0.7890725,0.0678
3155,0.121149994,2.2222,-1.5390774,-0.001699984,-1.9254,-0.0653,-0.5451,0.11145826,-0.19895001,1.3053697,0.0641,-0.9565,0.24,0.17330614,-0.8497528,-0.1984
3613,-0.34075,-0.2774,-0.2847951,0.11725,0.71195,-0.9912,-0.2319,-0.50464416,-0.05685,0.25904906,1.3162,0.3523,1.2582,-0.6959718,-1.2002795,-0.2555
5310,-0.8573,0.3784,0.59438545,-0.08165,0.59815,-0.0078,-0.7779,-0.6371419,0.474,-0.14597058,-0.926,-0.2116,-0.2101,-0.4176451,-0.6242474,0.3606
9759,0.30249998,0.3612,-0.3155858,0.80245,1.91555,0.034,-0.2052,0.17350785,0.051349998,0.73784983,-1.2782,0.01275,0.501,0.5963175,-0.270606,-0.5319
80218,-0.90675,-0.1971,-1.3327178,-0.020500004,0.19125,0.0436,0.265,0.05164087,0.5238,0.52412045,-0.0018,-0.98335004,-1.9683,-1.8445678,0.15751669,-0.3975
7360,0.31370002,-1.5349,0.98316514,0.58750004,0.55155,0.799,0.1358,-0.020239383,-1.11785,-0.016998664,-0.1202,-0.42339998,0.6079,-0.93598187,-0.40240747,0.2207
7247,-0.48065,-1.0447,-0.5598322,0.7944,0.6525,-0.2126,-0.4433,0.113762915,0.11745,0.49334234,0.784,0.20995,-0.34,0.30541515,0.56703156,0.0456
6446,1.07365,-1.1182,0.34081504,0.35005,0,-0.4616,-0.3841,0.8966059,1.42365,0.99625766,0.2494,0.88785005,-10,0.2823375,-0.9627709,-0.9322
6643,-1.1029999,-0.5991,-0.1967289,-1.21785,-0.5629,0,-0.7541,0.18168923,-0.4612,-0.77154815,-1.0341,-0.2448,-1.226,-1.3742894,0.8786579,-0.2954
2161,-0.3674,-0.1186,0.20724034,-0.15445,-0.99155,0.4365,-0.3727,0.8442062,-0.37935,0.08977133,3.1423,0.9001,0.9909,0.89703,0.84059453,-0.173
593,0.03635001,0.2586,-0.6405102,0.3314,1.65505,-0.1077,-0.4518,-0.2082437,-2.72915,-0.81875247,-0.8534,-0.4619,-0.3562,-0.024391204,-1.2066886,0.0473
206358,0.3471,-0.8619,-0.59279954,-0.3319,-0.70350003,-0.7812,0.5897,0.3076101,0.6117,-0.3644676,0.5851,-0.34745,1.335,0.32110304,-0.52864575,0.0601
9787,0.46199995,0.5309,-0.8797482,-0.3007,-0.45340002,-0.1782,0.9316,-0.09792972,0.71295,0.30475992,-1.1152,-0.1855,-0.866,-0.44111854,-0.533339,1.0512
9200,-0.0803,-0.6402,-0.099718414,-1.07465,-0.82605,-0.5496,-0.1013,-1.1414909,0.001000002,0.22292385,0.7234,-0.2631,-0.1352,0.50995886,0.21498777,0.369
9559,-0.3627,-1.1603,-0.505138,-1.0908,-0.74090004,-0.2733,0.424,-0.77913874,0.3331,0.49507993,1.014,-0.68645,0.016,-1.8525232,0.61917925,0.5955
6722,-1.50005,-0.3987,0.48713076,-0.15085,-0.27835,-0.4173,-0.1711,0.10526694,1.8684,-0.62938964,-1.6585,0.064,0.3898,0.64295995,-0.28483096,-0.9916
53340,0.37115002,0.4224,-1.0653257,-0.65349996,-0.4787,0.3794,0.5327,0.64222157,-0.84045,0.30629987,-1.3385,-0.75045,-0.6606,0.4719097,-1.2164546,2.0125
3017,-0.3818,0.5169,-1.3351458,0.03015,-0.057500005,-1.2243,-0.3554,0.48700035,-0.32105002,-0.3096222,-0.7232,-0.03765002,-0.1249,-0.16464049,0.29347587,0.85
80025,0.6393,2.243,-1.5232832,0.2619,-1.12955,0.0634,0.009,-0.32806665,0.79709995,0.21240108,-0.2757,0.57095003,-0.4291,-0.9327898,0.9068483,-0.6312
55631,1.74465,0.8112,0.2288698,-0.001900017,-0.03825,0.6962,0.6126,-0.21659154,-0.96015,0.6666493,-0.4836,1.2449,-2.2388,-1.0451896,-0.7868024,-0.1102
9322,-0.45595,-0.1904,-0.04286748,-0.03215,-0.91400003,0.6022,-0.0235,0.48681608,0.04045,-0.5811605,0.001,-0.24949999,1.0708,-0.71323025,0.8105588,0.0354
10613,0.17190003,-0.7321,0.25503093,0.53275,0.20695001,0.2418,-0.5077,-0.2506788,0.59615004,1.0351992,1.9656,-0.20745,1.7215,0.2284729,1.0284698,-0.0764
9354,0.62504995,-0.9915,-0.5896537,-0.32909998,-0.005800009,0.6553,0.5939,-0.6570946,-1.1301999,0.01195088,0.6599,0.2658,1.399,1.1129583,-0.27178144,0.3202
24140,1.8289499,0.0586,0.77677417,-0.46545,-0.2123,0.7179,-0.2669,0.61410886,-0.98705,-0.9056141,-0.4431,-0.39795,-0.9049,-0.19962251,0.3431691,0.6158
29994,0.28465,1.9057,-0.37401468,0.9496,1.17935,0.6551,0.1885,0.8087573,0.13505,-0.29765862,0.2374,0.2588,1.0012,0.83272815,0.12780407,0.3748
10664,-0.23935,0.3567,0.7129576,0.56065,1.78685,-0.0197,-0.3931,-0.44479424,-0.84605,-0.49122334,-1.3336,-0.4138,0.7737,0.16795719,0.59955734,0.6365
7984,0.97465,-0.7078,1.0769949,0.1083,1.3973,0.8716,0.7675,-1.1221867,-0.27934998,-0.034079716,-0.384,-0.4085,-0.1056,0.06734518,-0.6613765,0.0086
955,-1.0491999,0.6774,-0.4176327,0.97195005,-0.008499995,-0.1592,-0.6443,-1.6810086,-0.44355002,0.2591449,0.3184,0.1178,-0.1684,-1.8195693,-0.4991061,-0.2227
1659,0.99875003,0.2949,-0.8161808,0.61965,0.3951,0.3041,-0.7555,0.42689857,-0.7705,0.40368074,-0.0679,0.03765,1.218,0.21853368,0.7613132,0.4247
6897,-0.8228499,1.3508,-0.46875462,-0.6432,-0.7226,0.232,-0.1215,1.6827309,-0.53825,-0.45219785,0.0841,-0.599,0.3449,-0.47358137,0.073137194,-0.1
22903,0.905,0.2927,-0.27937457,-0.17570001,-1.3394,0.257,1.1412,-0.11319994,-0.18869999,-0.41614923,0.211,0.80965,0.1041,0.16924825,1.0323572,-0.2851
23483,0.40235,0.5188,0.30509007,0.49325,0.7072,0.5565,-1.1272,-0.22044897,-0.043850005,-0.3726077,1.5717,0.38,-2.851,-1.0679686,0.33911642,0.1113
5875,1.23245,1.8359,-0.05475819,-0.37524998,1.4799,0.2396,-0.1076,-0.24894875,-0.85115004,-0.607604,0.8972,0.2327,1.0003,0.002292946,0.9973427,-0.5576
2108,-0.010449976,0.9464,-1.2382048,-0.89,1.57265,-0.2529,0.0722,-0.12627758,-1.00725,0.2042763,0.5264,0.19295001,1.0553,-0.4621109,0.3772594,0.4641
2997,-0.3193,-0.5267,0.287044,-0.26135,-0.86435,-0.2423,1.6004,0.32945418,-0.26945,0.17978945,0.7497,0.27895,0.3249,0.524391,0.2698811,-0.7979
9989,1.38815,0.8164,0.13470078,-0.09125,-0.104049996,-0.3261,0.9567,0.92213875,0.38384998,0.97834176,0.1556,0.35215,1.2012,-1.1497469,-0.9389559,1.3325
9587,-2.00875,-0.8114,-0.08039897,0.40094998,-0.6414,-0.0797,-0.162,-0.43869445,0.07789999,0.29073763,-0.2663,-0.4276,0.9427,-0.6968476,1.1741232,-0.6221
2073,-0.7662,-0.3063,-0.6297362,-0.0808,0.4856,-0.7119,-0.5389,0.19035032,-0.63825,-0.6262633,0.9118,-0.2443,-0.5415,0.5141885,0.5547854,0.9929
80199,0.51855004,-1.1623,0.8513248,0.19455001,-1.0371,-0.4937,0.1726,-1.0066338,0.34364998,-0.5396882,0.114,0.2935,1.4916,0.7549685,0.68971246,0.6241
9870,-0.4975,0.3213,-0.005823731,-0.2626,-0.5345,-0.2486,0.8559,0.81724846,0.66884995,0.7317607,0.0646,0.30625,-0.1687,0.11554612,0.7391218,-0.8021
10105,-1.0387499,-0.7636,0.95961595,-0.28095,-0.40625,0.5068,-0.4264,-0.7683623,0.27385002,-0.08978912,1.2941,0.74365,0.7652,-0.5163516,0.93694305,-0.707
9031,0.07034999,-0.6909,0.71166193,0.9727,0.33955,-0.5166,-0.7353,-1.4204828,-0.0383,-0.69228244,1.5016,1.6782501,0.9864,0.18154201,0.35692662,-0.4219
8634,1.4024501,1.1171,-1.343931,-0.18159999,0.1758,-0.0116,-0.2541,0.18265793,-0.6809,-0.73279655,-1.2598,0.80799997,-1.3888,-0.050414324,0.16704515,-0.5428
8611,-0.5504,-0.2117,-0.57621455,-0.017499983,0.39380002,-1.0736,0.4449,0.36510065,0.49479997,-0.65568197,-0.8448,0.27925,0.9042,0.14847772,-0.69849145,-1.1264
8531,0.5288,0.0215,-0.07664178,-0.31309998,-1.51155,-0.4654,0.1805,0.729216,0.5571,-0.46126068,-0.2493,1.01315,0.6745,0.3608276,-0.7455725,-0.3726
23361,-1.06935,-1.1083,-0.04584235,1.2316,-1.0309,-0.4289,0.0587,0.44124436,0.23704997,0.09601177,-0.3468,0.2879,-0.6261,0.22372133,-0.22156239,-0.2303
10427,1.0872,0.3647,0.3097613,1.192,0.9398,0.9375,0.7549,-0.5217601,-0.88825,1.5864049,-0.4471,-0.0383,-1.5674,1.3723953,1.200004,0.5439
10447,1.46405,-1.1143,0.66204935,-0.24840003,0.5657,-0.5037,0.6867,-0.30870256,-0.06224999,-0.8867171,0.9338,0.19944999,1.0086,0.19500121,0.3575892,-0.1722
27333,0.829,-1.5617,-0.38658968,-0.52065,-1.1465,-0.1504,-0.1944,-0.49248648,0.34005004,-0.001241416,0.1346,0.1032,0.5222,-1.3854191,-0.818321,0.5694
22828,-0.13500002,-0.9083,-0.08595702,-0.07345,0.49870002,-0.4972,-0.0955,-0.17109945,0.30659997,0.20240651,0.7985,-0.042099997,-0.1899,-0.30866215,0.6305905,-1.1358
6845,-0.29895002,-0.3278,0.08377207,-0.43715,0.001199991,-0.2706,-0.5323,-0.41509908,1.1496999,-0.17505448,-0.674,0.23805,0.2407,-0.7949525,-0.17804143,-0.515
6778,0.528,-0.0919,0.91365254,0.64059997,-0.08644998,1.1881,-0.459,0.35493872,-0.37069997,0.2270048,0.1677,-0.74880004,0.0934,0.029206574,0.32533678,-1.7719
10868,-0.16050005,0.4994,0.17431766,-0.11065,0.32269996,-0.49,0.3996,-0.96709794,0.8172,0.5754643,0.8457,-0.3674,1.5941,1.4719279,-0.117485374,0.8148
10444,-0.5036,0.6509,-0.27558812,0.24020001,0.9103,-0.7972,0.7257,-0.99563813,0.39020002,0.3406675,-0.4256,-0.23675,0.144,-0.06341819,-0.4727463,0.19
